The path of the results is all_sites\CNN_HPO
Basic_3inp model is applied
Learning rate is 0.001400
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN_allsites                             --
©À©¤Sequential: 1-1                        --
©¦    ©¸©¤Conv1d: 2-1                       688
©¦    ©¸©¤ReLU: 2-2                         --
©¦    ©¸©¤Conv1d: 2-3                       3,616
©¦    ©¸©¤ReLU: 2-4                         --
©¦    ©¸©¤Conv1d: 2-5                       14,400
©¦    ©¸©¤ReLU: 2-6                         --
©¦    ©¸©¤Flatten: 2-7                      --
©¦    ©¸©¤Linear: 2-8                       1,442,816
©¦    ©¸©¤ReLU: 2-9                         --
©¦    ©¸©¤Linear: 2-10                      524,800
©¦    ©¸©¤ReLU: 2-11                        --
©¦    ©¸©¤Linear: 2-12                      455,031
©¦    ©¸©¤ReLU: 2-13                        --
©À©¤Sequential: 1-2                        --
©¦    ©¸©¤Conv1d: 2-14                      664
©¦    ©¸©¤ReLU: 2-15                        --
©¦    ©¸©¤Conv1d: 2-16                      5,264
©¦    ©¸©¤ReLU: 2-17                        --
©¦    ©¸©¤Conv1d: 2-18                      10,512
©¦    ©¸©¤ReLU: 2-19                        --
©¦    ©¸©¤Flatten: 2-20                     --
©¦    ©¸©¤Linear: 2-21                      1,639,424
©¦    ©¸©¤ReLU: 2-22                        --
©¦    ©¸©¤Linear: 2-23                      524,800
©¦    ©¸©¤ReLU: 2-24                        --
©¦    ©¸©¤Linear: 2-25                      455,031
©¦    ©¸©¤ReLU: 2-26                        --
©À©¤ModuleList: 1-3                        --
©¦    ©¸©¤Sequential: 2-27                  --
©¦    ©¦    ©¸©¤Linear: 3-1                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-2                    --
©¦    ©¦    ©¸©¤Linear: 3-3                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-4                    --
©¦    ©¦    ©¸©¤Linear: 3-5                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-6                    --
©À©¤ModuleList: 1-4                        --
©¦    ©¸©¤Sequential: 2-28                  --
©¦    ©¦    ©¸©¤Linear: 3-7                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-8                 --
©¦    ©¦    ©¸©¤Linear: 3-9                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-10                --
©¦    ©¦    ©¸©¤Linear: 3-11                 787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-12                --
©À©¤Sequential: 1-5                        --
©¦    ©¸©¤Linear: 2-29                      113,664
©¦    ©¸©¤Linear: 2-30                      16,512
©¦    ©¸©¤Linear: 2-31                      8,514
=================================================================
Total params: 9,941,672
Trainable params: 9,941,672
Non-trainable params: 0
=================================================================
Epoch [1/1000]	 Average training and validation loss: 2.5381E-02 7.7328E-03	Time: 13.01s
Epoch [508/1000]	 Average training and validation loss: 3.1133E-04 5.8747E-04	Time: 10.54s
Epoch [509/1000]	 Average training and validation loss: 3.0625E-04 5.8445E-04	Time: 10.65s
Epoch [510/1000]	 Average training and validation loss: 3.0303E-04 5.8520E-04	Time: 10.55s
Epoch [511/1000]	 Average training and validation loss: 3.0152E-04 5.9136E-04	Time: 10.59s
Epoch [512/1000]	 Average training and validation loss: 3.0045E-04 5.8538E-04	Time: 10.55s
Epoch [513/1000]	 Average training and validation loss: 3.0095E-04 5.9697E-04	Time: 10.63s
Epoch [514/1000]	 Average training and validation loss: 3.0153E-04 5.9921E-04	Time: 10.55s
Epoch [515/1000]	 Average training and validation loss: 3.0228E-04 6.1827E-04	Time: 10.64s
Epoch [516/1000]	 Average training and validation loss: 3.0693E-04 6.6264E-04	Time: 10.50s
Epoch [517/1000]	 Average training and validation loss: 3.1457E-04 7.0247E-04	Time: 10.55s
Epoch [518/1000]	 Average training and validation loss: 3.2504E-04 6.5854E-04	Time: 10.63s
Epoch [519/1000]	 Average training and validation loss: 3.9313E-04 6.3023E-04	Time: 10.52s
Epoch [520/1000]	 Average training and validation loss: 4.1333E-04 6.1379E-04	Time: 10.63s
Epoch [521/1000]	 Average training and validation loss: 3.7357E-04 6.5016E-04	Time: 10.53s
Epoch [522/1000]	 Average training and validation loss: 3.7652E-04 6.6305E-04	Time: 10.53s
Epoch [523/1000]	 Average training and validation loss: 3.7339E-04 6.8136E-04	Time: 10.64s
Epoch [524/1000]	 Average training and validation loss: 3.4544E-04 5.8218E-04	Time: 10.56s
Epoch [525/1000]	 Average training and validation loss: 3.2448E-04 5.9120E-04	Time: 10.64s
Epoch [526/1000]	 Average training and validation loss: 3.2091E-04 6.0056E-04	Time: 10.55s
Epoch [527/1000]	 Average training and validation loss: 3.1794E-04 6.0554E-04	Time: 10.54s
Epoch [528/1000]	 Average training and validation loss: 3.1860E-04 6.2557E-04	Time: 10.64s
Epoch [529/1000]	 Average training and validation loss: 3.2273E-04 6.2109E-04	Time: 10.54s
Epoch [530/1000]	 Average training and validation loss: 3.2719E-04 6.0958E-04	Time: 10.63s
Epoch [531/1000]	 Average training and validation loss: 3.3075E-04 6.2825E-04	Time: 10.53s
Epoch [532/1000]	 Average training and validation loss: 3.3751E-04 6.1339E-04	Time: 10.54s
Epoch [533/1000]	 Average training and validation loss: 3.5129E-04 6.2219E-04	Time: 10.61s
Epoch [534/1000]	 Average training and validation loss: 3.7704E-04 6.2431E-04	Time: 10.55s
Epoch [535/1000]	 Average training and validation loss: 4.0852E-04 6.9838E-04	Time: 10.63s
Epoch [536/1000]	 Average training and validation loss: 3.9855E-04 5.9228E-04	Time: 10.55s
Epoch [537/1000]	 Average training and validation loss: 3.4195E-04 5.9446E-04	Time: 10.55s
Epoch [538/1000]	 Average training and validation loss: 3.2643E-04 6.0262E-04	Time: 10.68s
Epoch [539/1000]	 Average training and validation loss: 3.2816E-04 6.0620E-04	Time: 10.55s
Epoch [540/1000]	 Average training and validation loss: 3.3207E-04 6.1594E-04	Time: 10.64s
Epoch [541/1000]	 Average training and validation loss: 3.3633E-04 6.1077E-04	Time: 10.56s
Epoch [542/1000]	 Average training and validation loss: 3.3824E-04 6.0066E-04	Time: 10.57s
Epoch [543/1000]	 Average training and validation loss: 3.3692E-04 5.9141E-04	Time: 10.63s
Epoch [544/1000]	 Average training and validation loss: 3.3042E-04 5.8766E-04	Time: 10.53s
Epoch [545/1000]	 Average training and validation loss: 3.3029E-04 5.9559E-04	Time: 10.62s
Epoch [546/1000]	 Average training and validation loss: 3.3464E-04 6.0928E-04	Time: 10.54s
Epoch [547/1000]	 Average training and validation loss: 3.4632E-04 6.3117E-04	Time: 10.56s
Epoch [548/1000]	 Average training and validation loss: 3.5156E-04 6.4935E-04	Time: 10.65s
Epoch [549/1000]	 Average training and validation loss: 3.6293E-04 6.3240E-04	Time: 10.54s
Epoch [550/1000]	 Average training and validation loss: 3.6777E-04 6.1809E-04	Time: 10.62s
Epoch [551/1000]	 Average training and validation loss: 3.8383E-04 6.2308E-04	Time: 10.52s
Epoch [552/1000]	 Average training and validation loss: 4.0077E-04 6.0232E-04	Time: 10.52s
Epoch [553/1000]	 Average training and validation loss: 3.8158E-04 7.4707E-04	Time: 10.62s
Epoch [554/1000]	 Average training and validation loss: 3.8797E-04 6.5696E-04	Time: 10.53s
Epoch [555/1000]	 Average training and validation loss: 4.0482E-04 6.1433E-04	Time: 10.63s
Epoch [556/1000]	 Average training and validation loss: 3.9061E-04 7.2654E-04	Time: 10.53s
Epoch [557/1000]	 Average training and validation loss: 3.5209E-04 6.2413E-04	Time: 10.53s
Epoch [558/1000]	 Average training and validation loss: 3.2269E-04 5.8687E-04	Time: 10.61s
Epoch [559/1000]	 Average training and validation loss: 3.1245E-04 5.9119E-04	Time: 10.55s
Epoch [560/1000]	 Average training and validation loss: 3.0967E-04 6.0114E-04	Time: 10.64s
Epoch [561/1000]	 Average training and validation loss: 3.0723E-04 6.0115E-04	Time: 10.50s
Epoch [562/1000]	 Average training and validation loss: 3.0747E-04 5.9451E-04	Time: 10.54s
Epoch [563/1000]	 Average training and validation loss: 3.0524E-04 5.9464E-04	Time: 10.60s
Epoch [564/1000]	 Average training and validation loss: 3.0169E-04 5.9325E-04	Time: 10.51s
Epoch [565/1000]	 Average training and validation loss: 2.9898E-04 5.9599E-04	Time: 10.63s
Epoch [566/1000]	 Average training and validation loss: 2.9976E-04 6.0057E-04	Time: 10.56s
Epoch [567/1000]	 Average training and validation loss: 3.0554E-04 5.9329E-04	Time: 10.61s
Epoch [568/1000]	 Average training and validation loss: 3.0821E-04 5.7901E-04	Time: 10.53s
Epoch [569/1000]	 Average training and validation loss: 3.0273E-04 5.8164E-04	Time: 10.49s
Epoch [570/1000]	 Average training and validation loss: 2.9822E-04 5.8633E-04	Time: 10.64s
Epoch [571/1000]	 Average training and validation loss: 2.9548E-04 5.9446E-04	Time: 10.56s
Epoch [572/1000]	 Average training and validation loss: 2.9418E-04 5.9650E-04	Time: 10.63s
Epoch [573/1000]	 Average training and validation loss: 2.9690E-04 6.0552E-04	Time: 10.53s
Epoch [574/1000]	 Average training and validation loss: 3.1058E-04 6.9046E-04	Time: 10.61s
Epoch [575/1000]	 Average training and validation loss: 3.5522E-04 7.5057E-04	Time: 10.54s
Epoch [576/1000]	 Average training and validation loss: 3.5454E-04 6.1796E-04	Time: 10.50s
Epoch [577/1000]	 Average training and validation loss: 3.4517E-04 5.8657E-04	Time: 10.60s
Epoch [578/1000]	 Average training and validation loss: 3.1521E-04 6.0049E-04	Time: 10.52s
Epoch [579/1000]	 Average training and validation loss: 3.0594E-04 5.9323E-04	Time: 10.61s
Epoch [580/1000]	 Average training and validation loss: 3.0361E-04 5.9892E-04	Time: 10.59s
Epoch [581/1000]	 Average training and validation loss: 3.1112E-04 6.1056E-04	Time: 10.52s
Epoch [582/1000]	 Average training and validation loss: 3.2567E-04 6.1013E-04	Time: 10.57s
Epoch [583/1000]	 Average training and validation loss: 3.3548E-04 6.1966E-04	Time: 10.55s
Epoch [584/1000]	 Average training and validation loss: 3.4357E-04 6.2990E-04	Time: 10.56s
Epoch [585/1000]	 Average training and validation loss: 3.4383E-04 7.3180E-04	Time: 10.55s
Epoch [586/1000]	 Average training and validation loss: 3.5513E-04 7.6866E-04	Time: 10.50s
Epoch [587/1000]	 Average training and validation loss: 3.7102E-04 5.9725E-04	Time: 10.63s
Epoch [588/1000]	 Average training and validation loss: 3.5223E-04 6.4007E-04	Time: 10.49s
Epoch [589/1000]	 Average training and validation loss: 3.3793E-04 6.7067E-04	Time: 10.62s
Epoch [590/1000]	 Average training and validation loss: 3.4027E-04 7.1516E-04	Time: 10.51s
Epoch [591/1000]	 Average training and validation loss: 3.5253E-04 7.2672E-04	Time: 10.51s
Epoch [592/1000]	 Average training and validation loss: 3.5704E-04 6.3386E-04	Time: 10.63s
Epoch [593/1000]	 Average training and validation loss: 3.6013E-04 6.0060E-04	Time: 10.51s
Epoch [594/1000]	 Average training and validation loss: 3.6188E-04 5.9811E-04	Time: 10.59s
Epoch [595/1000]	 Average training and validation loss: 3.5804E-04 6.3508E-04	Time: 10.51s
Epoch [596/1000]	 Average training and validation loss: 3.4752E-04 6.8040E-04	Time: 10.56s
Epoch [597/1000]	 Average training and validation loss: 3.2729E-04 6.4970E-04	Time: 10.63s
Epoch [598/1000]	 Average training and validation loss: 3.0720E-04 5.9617E-04	Time: 10.53s
Epoch [599/1000]	 Average training and validation loss: 2.9493E-04 5.8843E-04	Time: 10.63s
Epoch [600/1000]	 Average training and validation loss: 2.9060E-04 5.9234E-04	Time: 10.54s
Epoch [601/1000]	 Average training and validation loss: 2.9143E-04 5.9233E-04	Time: 10.49s
Epoch [602/1000]	 Average training and validation loss: 2.9717E-04 6.0085E-04	Time: 10.61s
Epoch [603/1000]	 Average training and validation loss: 2.9672E-04 5.9980E-04	Time: 10.51s
Epoch [604/1000]	 Average training and validation loss: 2.9235E-04 5.9327E-04	Time: 10.53s
Epoch [605/1000]	 Average training and validation loss: 2.9106E-04 5.9060E-04	Time: 10.55s
Epoch [606/1000]	 Average training and validation loss: 2.9322E-04 5.8912E-04	Time: 10.62s
Epoch [607/1000]	 Average training and validation loss: 2.9812E-04 6.0962E-04	Time: 10.51s
Epoch [608/1000]	 Average training and validation loss: 2.9720E-04 5.9676E-04	Time: 10.54s
Epoch [609/1000]	 Average training and validation loss: 2.9478E-04 5.9432E-04	Time: 10.51s
Epoch [610/1000]	 Average training and validation loss: 2.9293E-04 5.9311E-04	Time: 10.62s
Epoch [611/1000]	 Average training and validation loss: 2.9569E-04 6.1992E-04	Time: 10.58s
Epoch [612/1000]	 Average training and validation loss: 3.0608E-04 7.1197E-04	Time: 10.52s
Epoch [613/1000]	 Average training and validation loss: 3.2016E-04 5.9035E-04	Time: 10.50s
Epoch [614/1000]	 Average training and validation loss: 3.4542E-04 6.5918E-04	Time: 10.50s
Epoch [615/1000]	 Average training and validation loss: 3.3280E-04 6.1248E-04	Time: 10.59s
Epoch [616/1000]	 Average training and validation loss: 3.0848E-04 6.1235E-04	Time: 10.51s
Epoch [617/1000]	 Average training and validation loss: 3.0581E-04 6.4374E-04	Time: 10.62s
Epoch [618/1000]	 Average training and validation loss: 3.0558E-04 6.2624E-04	Time: 10.50s
Epoch [619/1000]	 Average training and validation loss: 3.0766E-04 6.2806E-04	Time: 10.53s
Epoch [620/1000]	 Average training and validation loss: 3.2017E-04 6.7670E-04	Time: 10.62s
Epoch [621/1000]	 Average training and validation loss: 3.3710E-04 6.1354E-04	Time: 10.52s
Epoch [622/1000]	 Average training and validation loss: 3.3646E-04 7.5473E-04	Time: 10.61s
Epoch [623/1000]	 Average training and validation loss: 3.3985E-04 7.1417E-04	Time: 10.52s
Epoch [624/1000]	 Average training and validation loss: 3.3880E-04 7.6586E-04	Time: 10.51s
Epoch [625/1000]	 Average training and validation loss: 3.4048E-04 7.1443E-04	Time: 10.58s
Epoch [626/1000]	 Average training and validation loss: 3.4740E-04 6.2923E-04	Time: 10.59s
Epoch [627/1000]	 Average training and validation loss: 3.5729E-04 7.1097E-04	Time: 10.51s
Epoch [628/1000]	 Average training and validation loss: 3.4669E-04 6.7432E-04	Time: 10.51s
Epoch [629/1000]	 Average training and validation loss: 3.1282E-04 6.4147E-04	Time: 10.54s
Epoch [630/1000]	 Average training and validation loss: 2.9601E-04 6.4500E-04	Time: 10.59s
Epoch [631/1000]	 Average training and validation loss: 2.9458E-04 6.2088E-04	Time: 10.56s
Epoch [632/1000]	 Average training and validation loss: 2.9337E-04 6.2445E-04	Time: 10.59s
Epoch [633/1000]	 Average training and validation loss: 2.9142E-04 6.3133E-04	Time: 10.55s
Epoch [634/1000]	 Average training and validation loss: 2.9371E-04 6.3844E-04	Time: 10.54s
Epoch [635/1000]	 Average training and validation loss: 3.0034E-04 6.3730E-04	Time: 10.55s
Epoch [636/1000]	 Average training and validation loss: 3.0845E-04 6.3675E-04	Time: 10.54s
Epoch [637/1000]	 Average training and validation loss: 3.1354E-04 6.4633E-04	Time: 10.59s
Epoch [638/1000]	 Average training and validation loss: 3.1807E-04 6.4430E-04	Time: 10.53s
Epoch [639/1000]	 Average training and validation loss: 3.1667E-04 6.4879E-04	Time: 10.53s
Epoch [640/1000]	 Average training and validation loss: 3.2153E-04 6.4418E-04	Time: 10.63s
Epoch [641/1000]	 Average training and validation loss: 3.4437E-04 6.3094E-04	Time: 10.51s
Epoch [642/1000]	 Average training and validation loss: 3.6439E-04 6.6799E-04	Time: 10.61s
Epoch [643/1000]	 Average training and validation loss: 3.4869E-04 6.7913E-04	Time: 10.54s
Epoch [644/1000]	 Average training and validation loss: 3.2013E-04 6.2873E-04	Time: 10.51s
Epoch [645/1000]	 Average training and validation loss: 3.0210E-04 6.3911E-04	Time: 10.60s
Epoch [646/1000]	 Average training and validation loss: 3.0482E-04 6.6530E-04	Time: 10.51s
Epoch [647/1000]	 Average training and validation loss: 3.1216E-04 6.7329E-04	Time: 10.57s
Epoch [648/1000]	 Average training and validation loss: 3.1228E-04 6.3355E-04	Time: 10.53s
Epoch [649/1000]	 Average training and validation loss: 3.1074E-04 6.1942E-04	Time: 10.54s
Epoch [650/1000]	 Average training and validation loss: 3.0480E-04 6.2047E-04	Time: 10.59s
Epoch [651/1000]	 Average training and validation loss: 3.0238E-04 6.2862E-04	Time: 10.53s
Epoch [652/1000]	 Average training and validation loss: 2.9718E-04 6.2490E-04	Time: 10.55s
Epoch [653/1000]	 Average training and validation loss: 2.9394E-04 6.1881E-04	Time: 10.51s
Epoch [654/1000]	 Average training and validation loss: 2.9196E-04 6.1963E-04	Time: 10.51s
Epoch [655/1000]	 Average training and validation loss: 3.1486E-04 6.5083E-04	Time: 10.55s
Epoch [656/1000]	 Average training and validation loss: 3.2936E-04 6.4173E-04	Time: 10.50s
Epoch [657/1000]	 Average training and validation loss: 3.0880E-04 6.0914E-04	Time: 10.62s
Epoch [658/1000]	 Average training and validation loss: 3.1401E-04 7.9244E-04	Time: 10.49s
Epoch [659/1000]	 Average training and validation loss: 3.3345E-04 6.6338E-04	Time: 10.51s
Epoch [660/1000]	 Average training and validation loss: 3.3865E-04 6.2886E-04	Time: 10.60s
Epoch [661/1000]	 Average training and validation loss: 3.2948E-04 7.2505E-04	Time: 10.47s
Epoch [662/1000]	 Average training and validation loss: 3.4094E-04 7.5401E-04	Time: 10.57s
Epoch [663/1000]	 Average training and validation loss: 3.3736E-04 7.1604E-04	Time: 10.52s
Epoch [664/1000]	 Average training and validation loss: 3.3356E-04 6.5225E-04	Time: 10.51s
Epoch [665/1000]	 Average training and validation loss: 3.2831E-04 6.5666E-04	Time: 10.63s
Epoch [666/1000]	 Average training and validation loss: 3.3659E-04 6.4527E-04	Time: 10.49s
Epoch [667/1000]	 Average training and validation loss: 3.5006E-04 6.3118E-04	Time: 10.59s
Epoch [668/1000]	 Average training and validation loss: 3.4600E-04 6.3262E-04	Time: 10.48s
Epoch [669/1000]	 Average training and validation loss: 3.3575E-04 7.4326E-04	Time: 10.52s
Epoch [670/1000]	 Average training and validation loss: 3.2022E-04 7.0031E-04	Time: 10.57s
Epoch [671/1000]	 Average training and validation loss: 3.1003E-04 6.7830E-04	Time: 10.52s
Epoch [672/1000]	 Average training and validation loss: 3.0844E-04 6.9201E-04	Time: 10.62s
Epoch [673/1000]	 Average training and validation loss: 3.1209E-04 6.5943E-04	Time: 10.52s
Epoch [674/1000]	 Average training and validation loss: 3.1542E-04 6.5160E-04	Time: 10.54s
Epoch [675/1000]	 Average training and validation loss: 3.7822E-04 6.9727E-04	Time: 10.59s
Epoch [676/1000]	 Average training and validation loss: 3.7469E-04 7.2191E-04	Time: 10.51s
Epoch [677/1000]	 Average training and validation loss: 3.4301E-04 6.4516E-04	Time: 10.61s
Epoch [678/1000]	 Average training and validation loss: 3.4054E-04 6.8153E-04	Time: 10.51s
Epoch [679/1000]	 Average training and validation loss: 3.2440E-04 7.0410E-04	Time: 10.48s
Epoch [680/1000]	 Average training and validation loss: 3.1234E-04 7.2660E-04	Time: 10.61s
Epoch [681/1000]	 Average training and validation loss: 3.1980E-04 7.2808E-04	Time: 10.51s
Epoch [682/1000]	 Average training and validation loss: 3.2968E-04 7.3979E-04	Time: 10.62s
Epoch [683/1000]	 Average training and validation loss: 3.3148E-04 7.6563E-04	Time: 10.52s
Epoch [684/1000]	 Average training and validation loss: 3.2709E-04 7.7371E-04	Time: 10.51s
Epoch [685/1000]	 Average training and validation loss: 3.3069E-04 7.0821E-04	Time: 10.59s
Epoch [686/1000]	 Average training and validation loss: 3.4582E-04 6.2954E-04	Time: 10.52s
Epoch [687/1000]	 Average training and validation loss: 3.5109E-04 7.5260E-04	Time: 10.58s
Epoch [688/1000]	 Average training and validation loss: 3.6409E-04 6.5279E-04	Time: 10.52s
Epoch [689/1000]	 Average training and validation loss: 3.4008E-04 6.3500E-04	Time: 10.51s
Epoch [690/1000]	 Average training and validation loss: 3.1007E-04 6.4612E-04	Time: 10.61s
Epoch [691/1000]	 Average training and validation loss: 3.1113E-04 6.7863E-04	Time: 10.56s
Epoch [692/1000]	 Average training and validation loss: 3.2211E-04 6.6790E-04	Time: 10.61s
Epoch [693/1000]	 Average training and validation loss: 3.1889E-04 6.4265E-04	Time: 10.51s
Epoch [694/1000]	 Average training and validation loss: 3.1367E-04 6.4002E-04	Time: 10.53s
Epoch [695/1000]	 Average training and validation loss: 3.0528E-04 6.4639E-04	Time: 10.58s
Epoch [696/1000]	 Average training and validation loss: 3.0494E-04 6.4587E-04	Time: 10.52s
Epoch [697/1000]	 Average training and validation loss: 3.0677E-04 6.3434E-04	Time: 10.61s
Epoch [698/1000]	 Average training and validation loss: 3.1190E-04 6.5682E-04	Time: 10.52s
Epoch [699/1000]	 Average training and validation loss: 3.1794E-04 6.8773E-04	Time: 10.51s
Epoch [700/1000]	 Average training and validation loss: 3.1896E-04 7.7488E-04	Time: 10.61s
Epoch [701/1000]	 Average training and validation loss: 3.2524E-04 7.6615E-04	Time: 10.51s
Epoch [702/1000]	 Average training and validation loss: 3.2862E-04 7.7491E-04	Time: 10.61s
Epoch [703/1000]	 Average training and validation loss: 3.4159E-04 8.1354E-04	Time: 10.54s
Epoch [704/1000]	 Average training and validation loss: 3.6229E-04 7.0054E-04	Time: 10.53s
Epoch [705/1000]	 Average training and validation loss: 3.8952E-04 6.4495E-04	Time: 10.62s
Epoch [706/1000]	 Average training and validation loss: 3.8472E-04 7.4214E-04	Time: 10.53s
Epoch [707/1000]	 Average training and validation loss: 3.2989E-04 6.7763E-04	Time: 10.57s
Epoch [708/1000]	 Average training and validation loss: 2.8864E-04 6.3944E-04	Time: 10.54s
Epoch [709/1000]	 Average training and validation loss: 2.7733E-04 6.4519E-04	Time: 10.59s
Epoch [710/1000]	 Average training and validation loss: 2.7625E-04 6.5769E-04	Time: 10.54s
Epoch [711/1000]	 Average training and validation loss: 2.7781E-04 6.6867E-04	Time: 10.54s
Epoch [712/1000]	 Average training and validation loss: 2.8144E-04 6.7553E-04	Time: 10.61s
Epoch [713/1000]	 Average training and validation loss: 2.8688E-04 6.7320E-04	Time: 10.55s
Epoch [714/1000]	 Average training and validation loss: 2.8937E-04 6.6718E-04	Time: 10.63s
Epoch [715/1000]	 Average training and validation loss: 2.8735E-04 6.4412E-04	Time: 10.51s
Epoch [716/1000]	 Average training and validation loss: 2.9378E-04 6.3769E-04	Time: 10.56s
Epoch [717/1000]	 Average training and validation loss: 2.8608E-04 6.4611E-04	Time: 10.58s
Epoch [718/1000]	 Average training and validation loss: 2.8802E-04 6.4733E-04	Time: 10.52s
Epoch [719/1000]	 Average training and validation loss: 2.9582E-04 6.4118E-04	Time: 10.63s
Epoch [720/1000]	 Average training and validation loss: 3.0220E-04 6.3500E-04	Time: 10.53s
Epoch [721/1000]	 Average training and validation loss: 3.0104E-04 6.2004E-04	Time: 10.53s
Epoch [722/1000]	 Average training and validation loss: 2.9523E-04 6.1849E-04	Time: 10.61s
Epoch [723/1000]	 Average training and validation loss: 2.9161E-04 6.2425E-04	Time: 10.61s
Epoch [724/1000]	 Average training and validation loss: 2.9460E-04 6.2965E-04	Time: 10.49s
Epoch [725/1000]	 Average training and validation loss: 3.0997E-04 6.2883E-04	Time: 10.55s
Epoch [726/1000]	 Average training and validation loss: 3.3623E-04 7.7159E-04	Time: 10.56s
Epoch [727/1000]	 Average training and validation loss: 3.4706E-04 6.0128E-04	Time: 10.60s
Epoch [728/1000]	 Average training and validation loss: 3.9355E-04 7.4366E-04	Time: 10.52s
Epoch [729/1000]	 Average training and validation loss: 3.8444E-04 6.6595E-04	Time: 10.65s
Epoch [730/1000]	 Average training and validation loss: 3.2167E-04 6.7385E-04	Time: 10.58s
Epoch [731/1000]	 Average training and validation loss: 3.2282E-04 6.6959E-04	Time: 10.62s
Epoch [732/1000]	 Average training and validation loss: 3.2427E-04 6.7676E-04	Time: 10.70s
Epoch [733/1000]	 Average training and validation loss: 3.1884E-04 6.6926E-04	Time: 10.62s
Epoch [734/1000]	 Average training and validation loss: 3.2393E-04 7.0234E-04	Time: 10.52s
Epoch [735/1000]	 Average training and validation loss: 3.4234E-04 8.2754E-04	Time: 10.45s
Epoch [736/1000]	 Average training and validation loss: 3.6062E-04 6.7779E-04	Time: 10.44s
Epoch [737/1000]	 Average training and validation loss: 3.6983E-04 8.1472E-04	Time: 10.55s
Epoch [738/1000]	 Average training and validation loss: 3.3282E-04 6.5601E-04	Time: 10.60s
Epoch [739/1000]	 Average training and validation loss: 2.9582E-04 6.4897E-04	Time: 10.62s
Epoch [740/1000]	 Average training and validation loss: 2.8930E-04 6.4786E-04	Time: 10.49s
Epoch [741/1000]	 Average training and validation loss: 2.9424E-04 6.4405E-04	Time: 10.48s
Epoch [742/1000]	 Average training and validation loss: 2.9762E-04 6.3732E-04	Time: 10.57s
Epoch [743/1000]	 Average training and validation loss: 3.0638E-04 6.3422E-04	Time: 10.49s
Epoch [744/1000]	 Average training and validation loss: 3.0586E-04 6.2324E-04	Time: 10.56s
Epoch [745/1000]	 Average training and validation loss: 2.9961E-04 6.2625E-04	Time: 10.49s
Epoch [746/1000]	 Average training and validation loss: 2.9685E-04 6.3902E-04	Time: 10.46s
Epoch [747/1000]	 Average training and validation loss: 2.9453E-04 6.5925E-04	Time: 10.57s
Epoch [748/1000]	 Average training and validation loss: 3.0200E-04 6.6594E-04	Time: 10.53s
Epoch [749/1000]	 Average training and validation loss: 3.0624E-04 6.4408E-04	Time: 10.60s
Epoch [750/1000]	 Average training and validation loss: 2.9723E-04 6.2360E-04	Time: 10.54s
Epoch [751/1000]	 Average training and validation loss: 3.0298E-04 6.2256E-04	Time: 10.53s
Epoch [752/1000]	 Average training and validation loss: 3.2197E-04 7.1551E-04	Time: 10.61s
Epoch [753/1000]	 Average training and validation loss: 3.3567E-04 6.6347E-04	Time: 10.50s
Epoch [754/1000]	 Average training and validation loss: 3.3010E-04 6.7872E-04	Time: 10.63s
Epoch [755/1000]	 Average training and validation loss: 3.3765E-04 6.4583E-04	Time: 10.56s
Epoch [756/1000]	 Average training and validation loss: 3.2875E-04 6.3984E-04	Time: 10.52s
Epoch [757/1000]	 Average training and validation loss: 3.2598E-04 6.4482E-04	Time: 10.58s
Epoch [758/1000]	 Average training and validation loss: 3.3129E-04 7.0102E-04	Time: 10.56s
Epoch [759/1000]	 Average training and validation loss: 3.3328E-04 8.3662E-04	Time: 10.60s
Epoch [760/1000]	 Average training and validation loss: 3.2873E-04 6.6524E-04	Time: 10.51s
Epoch [761/1000]	 Average training and validation loss: 3.2655E-04 6.4822E-04	Time: 10.51s
Epoch [762/1000]	 Average training and validation loss: 3.4588E-04 6.7358E-04	Time: 10.64s
Epoch [763/1000]	 Average training and validation loss: 3.3678E-04 6.8782E-04	Time: 10.53s
Epoch [764/1000]	 Average training and validation loss: 3.2305E-04 6.5653E-04	Time: 10.62s
Epoch [765/1000]	 Average training and validation loss: 3.2342E-04 6.5731E-04	Time: 10.57s
Epoch [766/1000]	 Average training and validation loss: 3.3298E-04 7.1249E-04	Time: 10.52s
Epoch [767/1000]	 Average training and validation loss: 3.6262E-04 6.8678E-04	Time: 10.63s
Epoch [768/1000]	 Average training and validation loss: 3.2456E-04 6.3976E-04	Time: 10.54s
Epoch [769/1000]	 Average training and validation loss: 3.2562E-04 6.2553E-04	Time: 10.63s
Epoch [770/1000]	 Average training and validation loss: 3.3749E-04 6.3930E-04	Time: 10.51s
Epoch [771/1000]	 Average training and validation loss: 3.3219E-04 6.5395E-04	Time: 10.53s
Epoch [772/1000]	 Average training and validation loss: 3.3417E-04 7.2639E-04	Time: 10.61s
Epoch [773/1000]	 Average training and validation loss: 3.5232E-04 6.2683E-04	Time: 10.53s
Epoch [774/1000]	 Average training and validation loss: 3.6160E-04 6.4686E-04	Time: 10.63s
Epoch [775/1000]	 Average training and validation loss: 3.2720E-04 6.8197E-04	Time: 10.54s
